,0,1,2,sidx,idx_strs,x,y,pargp3,parval1_3,3
118,0,83,1,"(0, 83, 1)",idx0:0_idx1:83_idx2:1,15.0,375.0,influx_cond_condgr,1.0,1.0
119,0,84,1,"(0, 84, 1)",idx0:0_idx1:84_idx2:1,15.0,365.0,influx_cond_condgr,1.0,1.0
120,0,85,1,"(0, 85, 1)",idx0:0_idx1:85_idx2:1,15.0,355.0,influx_cond_condgr,1.0,1.0
121,0,86,1,"(0, 86, 1)",idx0:0_idx1:86_idx2:1,15.0,345.0,influx_cond_condgr,1.0,1.0
122,0,87,1,"(0, 87, 1)",idx0:0_idx1:87_idx2:1,15.0,335.0,influx_cond_condgr,1.0,1.0
123,0,88,1,"(0, 88, 1)",idx0:0_idx1:88_idx2:1,15.0,325.0,influx_cond_condgr,1.0,1.0
124,0,89,1,"(0, 89, 1)",idx0:0_idx1:89_idx2:1,15.0,315.0,influx_cond_condgr,1.0,1.0
125,0,90,1,"(0, 90, 1)",idx0:0_idx1:90_idx2:1,15.0,305.0,influx_cond_condgr,1.0,1.0
126,0,91,1,"(0, 91, 1)",idx0:0_idx1:91_idx2:1,15.0,295.0,influx_cond_condgr,1.0,1.0
127,0,92,1,"(0, 92, 1)",idx0:0_idx1:92_idx2:1,15.0,285.0,influx_cond_condgr,1.0,1.0
128,0,93,1,"(0, 93, 1)",idx0:0_idx1:93_idx2:1,15.0,275.0,influx_cond_condgr,1.0,1.0
129,0,94,1,"(0, 94, 1)",idx0:0_idx1:94_idx2:1,15.0,265.0,influx_cond_condgr,1.0,1.0
130,0,95,1,"(0, 95, 1)",idx0:0_idx1:95_idx2:1,15.0,255.0,influx_cond_condgr,1.0,1.0
131,0,96,1,"(0, 96, 1)",idx0:0_idx1:96_idx2:1,15.0,245.0,influx_cond_condgr,1.0,1.0
132,0,97,1,"(0, 97, 1)",idx0:0_idx1:97_idx2:1,15.0,235.0,influx_cond_condgr,1.0,1.0
133,0,98,1,"(0, 98, 1)",idx0:0_idx1:98_idx2:1,15.0,225.0,influx_cond_condgr,1.0,1.0
134,0,99,1,"(0, 99, 1)",idx0:0_idx1:99_idx2:1,15.0,215.0,influx_cond_condgr,1.0,1.0
135,0,100,1,"(0, 100, 1)",idx0:0_idx1:100_idx2:1,15.0,205.0,influx_cond_condgr,1.0,1.0
136,0,101,1,"(0, 101, 1)",idx0:0_idx1:101_idx2:1,15.0,195.0,influx_cond_condgr,1.0,1.0
137,0,102,1,"(0, 102, 1)",idx0:0_idx1:102_idx2:1,15.0,185.0,influx_cond_condgr,1.0,1.0
138,0,103,1,"(0, 103, 1)",idx0:0_idx1:103_idx2:1,15.0,175.0,influx_cond_condgr,1.0,1.0
139,0,104,1,"(0, 104, 1)",idx0:0_idx1:104_idx2:1,15.0,165.0,influx_cond_condgr,1.0,1.0
140,0,105,0,"(0, 105, 0)",idx0:0_idx1:105_idx2:0,5.0,155.0,influx_cond_condgr,1.0,1.0
141,0,106,0,"(0, 106, 0)",idx0:0_idx1:106_idx2:0,5.0,145.0,influx_cond_condgr,1.0,1.0
142,1,0,60,"(1, 0, 60)",idx0:1_idx1:0_idx2:60,605.0,1205.0,influx_cond_condgr,1.0,1.0
143,1,0,61,"(1, 0, 61)",idx0:1_idx1:0_idx2:61,615.0,1205.0,influx_cond_condgr,1.0,1.0
144,1,0,62,"(1, 0, 62)",idx0:1_idx1:0_idx2:62,625.0,1205.0,influx_cond_condgr,1.0,1.0
145,1,0,63,"(1, 0, 63)",idx0:1_idx1:0_idx2:63,635.0,1205.0,influx_cond_condgr,1.0,1.0
146,1,0,64,"(1, 0, 64)",idx0:1_idx1:0_idx2:64,645.0,1205.0,influx_cond_condgr,1.0,1.0
147,1,0,65,"(1, 0, 65)",idx0:1_idx1:0_idx2:65,655.0,1205.0,influx_cond_condgr,1.0,1.0
148,1,0,66,"(1, 0, 66)",idx0:1_idx1:0_idx2:66,665.0,1205.0,influx_cond_condgr,1.0,1.0
149,1,1,59,"(1, 1, 59)",idx0:1_idx1:1_idx2:59,595.0,1195.0,influx_cond_condgr,1.0,1.0
150,1,1,67,"(1, 1, 67)",idx0:1_idx1:1_idx2:67,675.0,1195.0,influx_cond_condgr,1.0,1.0
151,1,1,68,"(1, 1, 68)",idx0:1_idx1:1_idx2:68,685.0,1195.0,influx_cond_condgr,1.0,1.0
152,1,1,69,"(1, 1, 69)",idx0:1_idx1:1_idx2:69,695.0,1195.0,influx_cond_condgr,1.0,1.0
153,1,1,70,"(1, 1, 70)",idx0:1_idx1:1_idx2:70,705.0,1195.0,influx_cond_condgr,1.0,1.0
154,1,1,71,"(1, 1, 71)",idx0:1_idx1:1_idx2:71,715.0,1195.0,influx_cond_condgr,1.0,1.0
155,1,1,72,"(1, 1, 72)",idx0:1_idx1:1_idx2:72,725.0,1195.0,influx_cond_condgr,1.0,1.0
156,1,1,73,"(1, 1, 73)",idx0:1_idx1:1_idx2:73,735.0,1195.0,influx_cond_condgr,1.0,1.0
157,1,1,74,"(1, 1, 74)",idx0:1_idx1:1_idx2:74,745.0,1195.0,influx_cond_condgr,1.0,1.0
158,1,1,75,"(1, 1, 75)",idx0:1_idx1:1_idx2:75,755.0,1195.0,influx_cond_condgr,1.0,1.0
159,1,1,76,"(1, 1, 76)",idx0:1_idx1:1_idx2:76,765.0,1195.0,influx_cond_condgr,1.0,1.0
160,1,1,77,"(1, 1, 77)",idx0:1_idx1:1_idx2:77,775.0,1195.0,influx_cond_condgr,1.0,1.0
161,1,1,78,"(1, 1, 78)",idx0:1_idx1:1_idx2:78,785.0,1195.0,influx_cond_condgr,1.0,1.0
162,1,1,79,"(1, 1, 79)",idx0:1_idx1:1_idx2:79,795.0,1195.0,influx_cond_condgr,1.0,1.0
163,1,1,80,"(1, 1, 80)",idx0:1_idx1:1_idx2:80,805.0,1195.0,influx_cond_condgr,1.0,1.0
164,1,1,81,"(1, 1, 81)",idx0:1_idx1:1_idx2:81,815.0,1195.0,influx_cond_condgr,1.0,1.0
165,1,2,57,"(1, 2, 57)",idx0:1_idx1:2_idx2:57,575.0,1185.0,influx_cond_condgr,1.0,1.0
166,1,2,58,"(1, 2, 58)",idx0:1_idx1:2_idx2:58,585.0,1185.0,influx_cond_condgr,1.0,1.0
167,1,3,56,"(1, 3, 56)",idx0:1_idx1:3_idx2:56,565.0,1175.0,influx_cond_condgr,1.0,1.0
168,1,4,54,"(1, 4, 54)",idx0:1_idx1:4_idx2:54,545.0,1165.0,influx_cond_condgr,1.0,1.0
169,1,4,55,"(1, 4, 55)",idx0:1_idx1:4_idx2:55,555.0,1165.0,influx_cond_condgr,1.0,1.0
170,1,5,53,"(1, 5, 53)",idx0:1_idx1:5_idx2:53,535.0,1155.0,influx_cond_condgr,1.0,1.0
171,1,6,51,"(1, 6, 51)",idx0:1_idx1:6_idx2:51,515.0,1145.0,influx_cond_condgr,1.0,1.0
172,1,6,52,"(1, 6, 52)",idx0:1_idx1:6_idx2:52,525.0,1145.0,influx_cond_condgr,1.0,1.0
173,1,7,49,"(1, 7, 49)",idx0:1_idx1:7_idx2:49,495.0,1135.0,influx_cond_condgr,1.0,1.0
174,1,7,50,"(1, 7, 50)",idx0:1_idx1:7_idx2:50,505.0,1135.0,influx_cond_condgr,1.0,1.0
175,1,8,48,"(1, 8, 48)",idx0:1_idx1:8_idx2:48,485.0,1125.0,influx_cond_condgr,1.0,1.0
176,1,9,46,"(1, 9, 46)",idx0:1_idx1:9_idx2:46,465.0,1115.0,influx_cond_condgr,1.0,1.0
177,1,9,47,"(1, 9, 47)",idx0:1_idx1:9_idx2:47,475.0,1115.0,influx_cond_condgr,1.0,1.0
178,1,10,45,"(1, 10, 45)",idx0:1_idx1:10_idx2:45,455.0,1105.0,influx_cond_condgr,1.0,1.0
179,1,11,43,"(1, 11, 43)",idx0:1_idx1:11_idx2:43,435.0,1095.0,influx_cond_condgr,1.0,1.0
180,1,11,44,"(1, 11, 44)",idx0:1_idx1:11_idx2:44,445.0,1095.0,influx_cond_condgr,1.0,1.0
181,1,12,42,"(1, 12, 42)",idx0:1_idx1:12_idx2:42,425.0,1085.0,influx_cond_condgr,1.0,1.0
182,1,13,40,"(1, 13, 40)",idx0:1_idx1:13_idx2:40,405.0,1075.0,influx_cond_condgr,1.0,1.0
183,1,13,41,"(1, 13, 41)",idx0:1_idx1:13_idx2:41,415.0,1075.0,influx_cond_condgr,1.0,1.0
184,1,14,39,"(1, 14, 39)",idx0:1_idx1:14_idx2:39,395.0,1065.0,influx_cond_condgr,1.0,1.0
185,1,15,37,"(1, 15, 37)",idx0:1_idx1:15_idx2:37,375.0,1055.0,influx_cond_condgr,1.0,1.0
186,1,15,38,"(1, 15, 38)",idx0:1_idx1:15_idx2:38,385.0,1055.0,influx_cond_condgr,1.0,1.0
187,1,16,36,"(1, 16, 36)",idx0:1_idx1:16_idx2:36,365.0,1045.0,influx_cond_condgr,1.0,1.0
188,1,17,34,"(1, 17, 34)",idx0:1_idx1:17_idx2:34,345.0,1035.0,influx_cond_condgr,1.0,1.0
189,1,17,35,"(1, 17, 35)",idx0:1_idx1:17_idx2:35,355.0,1035.0,influx_cond_condgr,1.0,1.0
