3	16	36	1
3	17	34	1
3	17	35	1
3	18	32	1
3	18	33	1
3	19	31	1
3	20	29	1
3	20	30	1
3	21	28	1
3	22	26	1
3	22	27	1
3	23	25	1
3	24	23	1
3	24	24	1
3	25	22	1
3	26	20	1
3	26	21	1
3	27	20	1
3	28	20	1
3	29	19	1
3	30	19	1
3	31	18	1
3	32	18	1
3	33	17	1
3	34	17	1
3	35	16	1
3	36	16	1
3	37	15	1
3	38	15	1
3	39	15	1
3	40	14	1
3	41	14	1
3	42	13	1
3	43	13	1
3	44	12	1
3	45	12	1
3	46	11	1
3	47	11	1
3	48	11	1
3	49	10	1
3	50	10	1
3	51	9	1
3	52	9	1
3	53	8	1
3	54	8	1
3	55	7	1
3	56	7	1
3	57	7	1
3	58	6	1
3	59	6	1
3	60	5	1
3	61	5	1
3	62	4	1
3	63	4	1
3	64	3	1
3	65	3	1
3	66	2	1
3	67	2	1
3	68	2	1
3	69	2	1
3	70	2	1
3	71	2	1
3	72	2	1
3	73	2	1
3	74	2	1
3	75	2	1
3	76	2	1
3	77	2	1
3	78	2	1
3	79	1	1
3	80	1	1
3	81	1	1
3	82	1	1
3	83	1	1
3	84	1	1
3	85	1	1
3	86	1	1
3	87	1	1
3	88	1	1
3	89	1	1
3	90	1	1
3	91	1	1
3	92	1	1
3	93	1	1
3	94	1	1
3	95	1	1
3	96	1	1
3	97	1	1
3	98	1	1
3	99	1	1
3	100	1	1
3	101	1	1
3	102	1	1
3	103	1	1
3	104	1	1
3	105	0	1
3	106	0	1
4	0	60	1
4	0	61	1
4	0	62	1
4	0	63	1
4	0	64	1
4	0	65	1
4	0	66	1
4	1	59	1
4	1	67	1
4	1	68	1
4	1	69	1
4	1	70	1
4	1	71	1
4	1	72	1
4	1	73	1
4	1	74	1
4	1	75	1
4	1	76	1
4	1	77	1
4	1	78	1
4	1	79	1
4	1	80	1
4	1	81	1
4	2	57	1
4	2	58	1
4	3	56	1
4	4	54	1
4	4	55	1
4	5	53	1
4	6	51	1
4	6	52	1
4	7	49	1
4	7	50	1
4	8	48	1
4	9	46	1
4	9	47	1
4	10	45	1
4	11	43	1
4	11	44	1
4	12	42	1
4	13	40	1
4	13	41	1
4	14	39	1
4	15	37	1
4	15	38	1
4	16	36	1
4	17	34	1
4	17	35	1
4	18	32	1
4	18	33	1
4	19	31	1
4	20	29	1
4	20	30	1
4	21	28	1
4	22	26	1
4	22	27	1
4	23	25	1
4	24	23	1
4	24	24	1
4	25	22	1
4	26	20	1
4	26	21	1
4	27	20	1
4	28	20	1
4	29	19	1
4	30	19	1
4	31	18	1
4	32	18	1
4	33	17	1
4	34	17	1
4	35	16	1
4	36	16	1
4	37	15	1
4	38	15	1
4	39	15	1
4	40	14	1
4	41	14	1
4	42	13	1
4	43	13	1
4	44	12	1
4	45	12	1
4	46	11	1
4	47	11	1
4	48	11	1
4	49	10	1
4	50	10	1
4	51	9	1
4	52	9	1
4	53	8	1
4	54	8	1
4	55	7	1
4	56	7	1
4	57	7	1
4	58	6	1
4	59	6	1
4	60	5	1
4	61	5	1
4	62	4	1
4	63	4	1
4	64	3	1
4	65	3	1
4	66	2	1
4	67	2	1
4	68	2	1
4	69	2	1
4	70	2	1
4	71	2	1
4	72	2	1
4	73	2	1
4	74	2	1
4	75	2	1
4	76	2	1
4	77	2	1
4	78	2	1
4	79	1	1
4	80	1	1
4	81	1	1
4	82	1	1
4	83	1	1
4	84	1	1
4	85	1	1
4	86	1	1
4	87	1	1
4	88	1	1
4	89	1	1
4	90	1	1
4	91	1	1
4	92	1	1
4	93	1	1
4	94	1	1
4	95	1	1
4	96	1	1
4	97	1	1
4	98	1	1
4	99	1	1
4	100	1	1
4	101	1	1
4	102	1	1
4	103	1	1
4	104	1	1
4	105	0	1
4	106	0	1
5	0	60	1
5	0	61	1
5	0	62	1
5	0	63	1
5	0	64	1
5	0	65	1
5	0	66	1
5	1	59	1
5	1	67	1
5	1	68	1
5	1	69	1
5	1	70	1
5	1	71	1
5	1	72	1
5	1	73	1
5	1	74	1
5	1	75	1
5	1	76	1
5	1	77	1
5	1	78	1
5	1	79	1
5	1	80	1
5	1	81	1
5	2	57	1
5	2	58	1
5	3	56	1
5	4	54	1
5	4	55	1
5	5	53	1
5	6	51	1
5	6	52	1
5	7	49	1
5	7	50	1
5	8	48	1
5	9	46	1
5	9	47	1
5	10	45	1
5	11	43	1
5	11	44	1
5	12	42	1
5	13	40	1
5	13	41	1
5	14	39	1
5	15	37	1
5	15	38	1
5	16	36	1
5	17	34	1
5	17	35	1
5	18	32	1
5	18	33	1
5	19	31	1
5	20	29	1
5	20	30	1
5	21	28	1
5	22	26	1
5	22	27	1
5	23	25	1
5	24	23	1
5	24	24	1
5	25	22	1
