0	2	118	8.644000053405762	100
0	3	118	8.593999862670898	100
0	4	117	8.604000091552734	100
0	4	148	8.70300006866455	100
0	4	149	8.687000274658203	100
0	5	117	8.618000030517578	100
0	5	146	8.73900032043457	100
0	5	147	8.6899995803833	100
0	6	116	8.564000129699707	100
0	6	144	8.694000244140625	100
0	6	145	8.680999755859375	100
0	7	116	8.607000350952148	100
0	7	142	9.449000358581543	100
0	7	143	8.645999908447266	100
0	8	115	8.609000205993652	100
0	8	140	8.720000267028809	100
0	8	141	8.72700023651123	100
0	9	114	8.581000328063965	100
0	9	138	8.734000205993652	100
0	9	139	8.713000297546387	100
0	10	113	8.652999877929688	100
0	10	136	8.73799991607666	100
0	10	137	8.741000175476074	100
0	11	113	8.654999732971191	100
0	11	134	8.829999923706055	100
0	11	135	8.779000282287598	100
0	12	112	8.579000473022461	100
0	12	132	8.831000328063965	100
0	12	133	8.84000015258789	100
0	13	112	8.595999717712402	100
0	13	130	8.657999992370605	100
0	13	131	8.604999542236328	100
0	14	112	8.579999923706055	100
0	14	128	8.928000450134277	100
0	14	129	8.743000030517578	100
0	15	112	8.630999565124512	100
0	15	126	8.916000366210938	100
0	15	127	8.895000457763672	100
0	16	112	8.694999694824219	100
0	16	124	9.045000076293945	100
0	16	125	8.954000473022461	100
0	16	148	5.89300012588501	100
0	16	149	5.890999794006348	100
0	17	112	10.029999732971191	100
0	17	122	9.638999938964844	100
0	17	123	9.690999984741211	100
0	17	147	5.853000164031982	100
0	18	111	8.532999992370605	100
0	18	120	8.977999687194824	100
0	18	121	8.96399974822998	100
0	18	138	5.954999923706055	100
0	18	139	5.908999919891357	100
0	18	140	5.9079999923706055	100
0	18	141	5.890999794006348	100
0	18	142	5.914000034332275	100
0	18	143	5.943999767303467	100
0	18	144	5.88700008392334	100
0	18	145	5.875	100
0	18	146	5.918000221252441	100
0	19	111	8.522000312805176	100
0	19	118	9.074999809265137	100
0	19	119	9.0600004196167	100
0	19	136	6.019999980926514	100
0	19	137	5.964000225067139	100
0	20	31	6.999000072479248	100
0	20	111	8.52400016784668	100
0	20	116	9.144000053405762	100
0	20	117	9.157999992370605	100
0	20	135	6.078999996185303	100
0	21	32	6.958000183105469	100
0	21	33	6.926000118255615	100
0	21	34	6.9029998779296875	100
0	21	111	8.506999969482422	100
0	21	114	9.255999565124512	100
0	21	115	9.234999656677246	100
0	21	133	6.11899995803833	100
0	21	134	6.104000091552734	100
0	22	35	6.949999809265137	100
0	22	36	6.882999897003174	100
0	22	37	6.849999904632568	100
0	22	110	8.437999725341797	100
0	22	113	9.4399995803833	100
0	22	131	6.176000118255615	100
0	22	132	6.13100004196167	100
0	23	38	6.85699987411499	100
0	23	39	6.910999774932861	100
0	23	40	6.869999885559082	100
0	23	110	8.463000297546387	100
0	23	129	6.172999858856201	100
0	23	130	6.151000022888184	100
0	24	41	6.848999977111816	100
0	24	42	6.8520002365112305	100
0	24	43	6.882999897003174	100
0	24	109	11.565999984741211	100
0	24	128	6.218999862670898	100
0	25	44	6.836999893188477	100
0	25	45	6.882999897003174	100
0	25	46	6.803999900817871	100
0	25	109	9.677000045776367	100
0	25	126	6.269999980926514	100
0	25	127	6.2210001945495605	100
0	26	47	6.8470001220703125	100
0	26	48	6.889999866485596	100
0	26	49	6.945000171661377	100
0	26	109	8.63599967956543	100
0	26	124	6.296000003814697	100
0	26	125	6.28000020980835	100
0	27	50	6.830999851226807	100
0	27	51	7.0370001792907715	100
0	27	109	8.288999557495117	100
0	27	122	6.27400016784668	100
0	27	123	6.296999931335449	100
0	28	52	6.863999843597412	100
0	28	109	10.574999809265137	100
0	28	114	7.756999969482422	100
0	28	115	6.65500020980835	100
0	28	116	6.318999767303467	100
0	28	117	6.327000141143799	100
0	28	118	6.348999977111816	100
0	28	119	6.310999870300293	100
0	28	120	6.322999954223633	100
0	28	121	6.322999954223633	100
0	29	53	6.820000171661377	100
0	29	54	6.823999881744385	100
0	29	108	10.67300033569336	100
0	29	112	6.436999797821045	100
0	29	113	6.409999847412109	100
0	30	55	6.89300012588501	100
0	30	56	6.9079999923706055	100
0	30	108	10.630000114440918	100
0	30	111	6.421999931335449	100
0	31	57	6.868000030517578	100
0	31	107	10.579999923706055	100
0	31	111	6.427000045776367	100
0	32	58	6.890999794006348	100
0	32	107	10.57800006866455	100
0	32	111	6.452000141143799	100
0	33	59	6.853000164031982	100
0	33	106	9.894000053405762	100
0	33	110	6.480999946594238	100
0	34	60	6.813000202178955	100
0	34	106	10.593999862670898	100
0	34	110	6.448999881744385	100
0	35	61	6.804999828338623	100
0	35	105	10.263999938964844	100
0	35	110	6.520999908447266	100
0	36	61	7.940999984741211	100
0	36	105	9.881999969482422	100
0	36	110	6.5980000495910645	100
0	37	62	6.855000019073486	100
0	37	104	8.991999626159668	100
0	37	110	7.211999893188477	100
0	38	63	6.78000020980835	100
0	38	99	6.545000076293945	100
0	38	100	6.571000099182129	100
0	38	101	10.779000282287598	100
0	38	102	7.375999927520752	100
0	38	103	6.5229997634887695	100
0	38	104	6.76200008392334	100
0	38	110	6.519000053405762	100
0	39	64	6.797999858856201	100
0	39	98	6.502999782562256	100
0	39	105	6.552999973297119	100
0	39	110	6.493000030517578	100
0	40	65	6.776000022888184	100
0	40	66	6.749000072479248	100
0	40	67	6.789000034332275	100
0	40	96	6.672999858856201	100
0	40	97	6.538000106811523	100
0	40	106	6.48199987411499	100
0	40	107	6.517000198364258	100
0	41	68	6.718999862670898	100
0	41	95	6.539000034332275	100
0	42	69	6.744999885559082	100
0	42	94	6.552000045776367	100
0	43	70	6.7270002365112305	100
0	43	71	6.7220001220703125	100
0	43	93	6.546999931335449	100
0	44	72	6.732999801635742	100
0	44	92	6.572999954223633	100
0	45	73	6.7769999504089355	100
0	45	91	6.541999816894531	100
0	46	74	6.796999931335449	100
0	46	75	6.790999889373779	100
0	46	90	6.550000190734863	100
0	47	76	6.690999984741211	100
0	47	89	6.553999900817871	100
0	48	77	6.6479997634887695	100
0	48	88	6.556000232696533	100
0	49	78	6.677000045776367	100
0	49	88	6.580999851226807	100
0	50	79	6.698999881744385	100
0	50	87	6.5879998207092285	100
0	51	80	6.622000217437744	100
0	51	81	6.709000110626221	100
0	51	87	6.619999885559082	100
0	52	82	6.590000152587891	100
0	52	83	6.599999904632568	100
0	52	87	6.52400016784668	100
0	53	84	6.651000022888184	100
0	53	85	6.578999996185303	100
0	53	86	6.590000152587891	100
0	53	88	6.574999809265137	100
0	54	88	6.559999942779541	100
0	55	88	6.585999965667725	100
0	56	87	6.525000095367432	100
0	57	86	6.579999923706055	100
0	58	84	6.573999881744385	100
0	58	85	6.570000171661377	100
0	59	83	6.671999931335449	100
0	60	83	6.547999858856201	100
0	61	84	6.614999771118164	100
0	62	83	6.590000152587891	100
0	63	83	6.609000205993652	100
0	64	82	6.7170000076293945	100
0	65	82	6.553999900817871	100
0	66	82	6.6620001792907715	100
0	67	80	6.605000019073486	100
0	67	81	6.577000141143799	100
0	68	79	6.576000213623047	100
0	68	81	6.625999927520752	100
0	68	87	7.171000003814697	100
0	68	88	7.263000011444092	100
0	69	77	7.046000003814697	100
0	69	78	7.072999954223633	100
0	69	82	7.178999900817871	100
0	69	86	7.150000095367432	100
0	69	89	7.3470001220703125	100
0	70	75	7.079999923706055	100
0	70	76	7.056000232696533	100
0	70	82	7.263000011444092	100
0	70	83	7.130000114440918	100
0	70	84	7.130000114440918	100
0	70	85	7.26200008392334	100
0	70	89	7.389999866485596	100
0	71	72	7.11299991607666	100
0	71	73	7.093999862670898	100
0	71	74	7.122000217437744	100
0	71	90	7.329999923706055	100
0	72	69	7.146999835968018	100
0	72	70	7.133999824523926	100
0	72	71	7.138999938964844	100
0	72	90	7.451000213623047	100
0	73	66	7.14300012588501	100
0	73	67	7.172999858856201	100
0	73	68	7.140999794006348	100
0	73	90	7.339000225067139	100
0	74	63	7.230000019073486	100
0	74	64	7.163000106811523	100
0	74	65	7.163000106811523	100
0	74	90	7.335000038146973	100
0	75	61	7.216000080108643	100
0	75	62	7.203999996185303	100
0	75	88	7.646999835968018	100
0	75	89	7.515999794006348	100
0	76	46	8.187000274658203	100
0	76	47	7.916999816894531	100
0	76	48	7.572000026702881	100
0	76	49	7.359000205993652	100
0	76	50	7.401000022888184	100
0	76	51	7.4029998779296875	100
0	76	52	7.4029998779296875	100
0	76	53	7.359000205993652	100
0	76	54	7.283999919891357	100
0	76	55	7.2870001792907715	100
0	76	56	7.26200008392334	100
0	76	57	7.2729997634887695	100
0	76	58	7.28000020980835	100
0	76	59	7.236000061035156	100
0	76	60	7.229000091552734	100
0	76	87	7.743000030517578	100
0	77	42	7.394000053405762	100
0	77	43	7.389999866485596	100
0	77	44	7.406000137329102	100
0	77	45	7.388999938964844	100
0	77	87	7.650000095367432	100
0	78	41	7.4120001792907715	100
0	78	87	7.734000205993652	100
0	79	39	7.38100004196167	100
0	79	40	7.389999866485596	100
0	79	86	7.985000133514404	100
0	80	38	7.400000095367432	100
0	81	36	7.413000106811523	100
0	81	37	7.418000221252441	100
0	82	35	7.449999809265137	100
0	83	34	7.432000160217285	100
0	84	32	7.452000141143799	100
0	84	33	7.4629998207092285	100
0	85	31	7.491000175476074	100
0	86	30	7.478000164031982	100
0	87	28	7.497000217437744	100
0	87	29	7.479000091552734	100
0	88	27	7.510000228881836	100
0	89	26	7.46999979019165	100
0	90	24	7.541999816894531	100
0	90	25	7.504000186920166	100
0	91	23	7.525000095367432	100
0	92	22	7.561999797821045	100
0	93	21	7.514999866485596	100
0	94	19	7.561999797821045	100
0	94	20	7.561999797821045	100
0	95	1	7.60699987411499	100
0	95	2	7.61299991607666	100
0	95	3	7.599999904632568	100
0	95	18	7.565999984741211	100
0	96	4	7.625999927520752	100
0	96	5	7.619999885559082	100
0	96	6	7.63100004196167	100
0	96	7	7.550000190734863	100
0	96	8	7.593999862670898	100
0	96	9	7.598999977111816	100
0	96	10	7.579999923706055	100
0	96	11	7.552999973297119	100
0	96	17	7.5370001792907715	100
0	97	12	7.578999996185303	100
0	97	13	7.566999912261963	100
0	97	14	7.568999767303467	100
0	97	15	7.566999912261963	100
0	97	16	7.559999942779541	100
