# input style (1); locationstyle (1); count, id_option (1); k,i,j (Cellnumber), LocalX, LocalY, LocalZ, TimeOffset, Drape
1
1
100 1
0 1.0 78.0 88.0 0.42229626134503634 0.15009835120290518 0.8173320753664557 0 0
1 1.0 78.0 89.0 0.5393283035606146 0.5164389412850141 0.40307991925872727 0 0
2 1.0 77.0 89.0 0.5360995824914425 0.6920050119981169 0.5022889447848343 0 0
3 1.0 76.0 88.0 0.4170720809372142 0.05220420965924859 0.10758870659249972 0 0
4 2.0 77.0 87.0 0.7287037716712803 0.09925348581746221 0.8390397630459808 0 0
5 1.0 78.0 89.0 0.2865492827957496 0.2720577262341976 0.42079011686191525 0 0
6 1.0 77.0 89.0 0.6904069162439554 0.3760799285955727 0.5203243293833966 0 0
7 1.0 76.0 88.0 0.7652182786492631 0.10133298514410853 0.12433034392391466 0 0
8 2.0 77.0 87.0 0.7895626211771741 0.445541822258383 0.854901151599716 0 0
9 1.0 78.0 88.0 0.1117629011394456 0.3149875375442207 0.8364001072543241 0 0
10 1.0 78.0 88.0 0.283207719004713 0.2067142201587558 0.8554681391421912 0 0
11 1.0 78.0 89.0 0.4425026891520247 0.4016531423665583 0.43850031446510196 0 0
12 1.0 77.0 89.0 0.6153466041665524 0.5644476179033517 0.5383597139819576 0 0
13 1.0 76.0 88.0 0.5628750482341275 0.08815520340576768 0.1410719812553285 0 0
14 2.0 77.0 87.0 0.7395679394481703 0.24902981594204904 0.8707625401534503 0 0
15 1.0 78.0 88.0 0.5900264186318964 0.11166185680776834 0.8745361710300597 0 0
16 1.0 78.0 89.0 0.6277150510810315 0.6640822703018785 0.4562105120682899 0 0
17 1.0 77.0 89.0 0.4229954393580556 0.8216901019215583 0.5563950985805199 0 0
18 1.0 77.0 88.0 0.2587831286713481 0.9847106739878655 0.7037795734347362 0 0
19 2.0 78.0 87.0 0.7439799622865394 0.927855096757412 0.8981529788103361 0 0
20 1.0 78.0 89.0 0.6825473584001884 0.8017081137746572 0.47392070967147665 0 0
21 1.0 77.0 89.0 0.30904959889594463 0.9163674496114254 0.574430483179081 0 0
22 1.0 77.0 88.0 0.13352841907180846 0.905598649289459 0.7222933500950645 0 0
23 2.0 78.0 87.0 0.7805141349555924 0.7842838289216161 0.914051789281909 0 0
24 1.0 78.0 88.0 0.737860488682054 0.10204195808619261 0.8936042029179269 0 0
25 1.0 77.0 89.0 0.7255163505906239 0.18173182029277085 0.5924658677776432 0 0
26 1.0 76.0 88.0 0.9609037253074348 0.07466717325150966 0.1912968932495722 0 0
27 2.0 77.0 87.0 0.8753934439504519 0.6234095524065196 0.9183467058146552 0 0
28 2.0 78.0 87.0 0.9691238202387467 0.45158165218308566 0.929950599753483 0 0
29 1.0 78.0 89.0 0.11256265989504755 0.1786098016425967 0.4916309072746646 0 0
30 2.0 77.0 87.0 0.8725089087616652 0.6186592835001647 0.9342080943683894 0 0
31 2.0 78.0 87.0 0.9727502240333706 0.4473703823983669 0.9458494102250561 0 0
32 1.0 78.0 89.0 0.11768843589816243 0.18075736267492176 0.5093411048778513 0 0
33 1.0 77.0 89.0 0.7250578505918384 0.18727035578340293 0.6105012523762043 0 0
34 1.0 76.0 88.0 0.9554945807205513 0.07594261541962624 0.208038530580986 0 0
35 1.0 77.0 89.0 0.68203512779437 0.4039141170680523 0.6285366369747666 0 0
36 1.0 76.0 88.0 0.7361593673704192 0.10197217846289278 0.22478016791240096 0 0
37 2.0 77.0 87.0 0.7799750147853046 0.41810267698019743 0.9500694829221247 0 0
38 1.0 78.0 88.0 0.134896345785819 0.297390019800514 0.9508082985815308 0 0
39 1.0 78.0 89.0 0.310434144269675 0.2886210074648261 0.5270513024810393 0 0
40 1.0 77.0 89.0 0.5379807475954295 0.6894220557063818 0.6465720215733288 0 0
41 1.0 76.0 88.0 0.4201099303085357 0.053195126540958884 0.24152180524381592 0 0
42 2.0 77.0 87.0 0.7287001007469371 0.10244886241853238 0.96593087147586 0 0
43 1.0 78.0 88.0 0.4192561432020739 0.15108228558674455 0.9698763304693993 0 0
44 1.0 78.0 89.0 0.5374530781526119 0.513851669523865 0.5447615000842272 0 0
45 2.0 77.0 87.0 0.7299840624211356 0.051339600887149575 0.9817922600295942 0 0
46 1.0 78.0 88.0 0.4682607053546235 0.1365097753703594 0.9889443623572663 0 0
47 1.0 78.0 89.0 0.5664556014817208 0.5559546243399381 0.5624716976874139 0 0
48 1.0 77.0 89.0 0.5069007306359709 0.730015623010695 0.66460740617189 0 0
49 1.0 76.0 88.0 0.3718989001121372 0.03618037607520819 0.2582634425752297 0 0
50 1.0 76.0 89.0 0.5 0.5 0.5 0 0
51 2.0 77.0 87.0 0.9187697812449187 0.6885262489318847 0.9976536485833295 0 0
52 1.0 78.0 87.0 0.9205981870647519 0.5129571662284433 0.009444652111351126 0 0
53 1.0 78.0 89.0 0.03919583198148757 0.1514252589084208 0.5801818952906018 0 0
54 1.0 77.0 89.0 0.7286987904692068 0.1035553348250687 0.6826427907704522 0 0
55 1.0 78.0 88.0 0.5 0.5 0.5 0 0
56 1.0 78.0 89.0 0.6677672628778965 0.758266562782228 0.5978920928937886 0 0
57 1.0 77.0 89.0 0.34579766835086045 0.8888865659013391 0.7006781753690132 0 0
58 1.0 77.0 88.0 0.17102007055655122 0.9320560801774264 0.8518897867173675 0 0
59 1.0 78.0 87.0 0.7669371803989634 0.8281163041479885 0.02534346258292408 0 0
60 1.0 76.0 89.0 0.5 0.5 0.5 0 0
61 1.0 77.0 87.0 0.9467319714603946 0.725318539980799 0.02937642569079903 0 0
62 1.0 78.0 87.0 0.894247430912219 0.5509202326647937 0.04124227305449811 0 0
63 1.0 78.0 88.0 0.5 0.5 0.5 0 0
64 1.0 77.0 89.0 0.7277028694516048 0.05735398307442665 0.7187135599675756 0 0
65 1.0 78.0 88.0 0.5 0.5 0.5 0 0
66 1.0 78.0 89.0 0.5408253919333219 0.5185170543380082 0.6333124881001633 0 0
67 1.0 77.0 89.0 0.5345858052140102 0.6940709998831153 0.7367489445661366 0 0
68 1.0 76.0 88.0 0.414639426744543 0.051402947213500735 0.32522999190088725 0 0
69 1.0 77.0 87.0 0.7287140859989449 0.09669229043647647 0.04523781424453325 0 0
