pnum,dx,dy,dz,x,y,site,elev,kij,k,i,j,rk,ri,rj,dum
49,-3.5680109988009563,9.341803761182065,0.23684210526315788,1925163.7189890011,5599070.361803761,spring,8.265341705263157,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.2582634425752297,0.03618037607520819,0.3718989001121372,0
50,3.0753740923358186,9.515359908704959,0.2631578947368421,1925170.3623740925,5599070.535359908,spring,8.291657494736842,"(nan, nan, nan)",1.0,76.0,89.0,0.5,0.5,0.5,0
51,-8.099302187475311,5.865262489945154,0.2631578947368421,1925159.1876978124,5599066.885262489,spring,8.291657494736842,"(1, np.int64(76), np.int64(86))",2.0,77.0,87.0,0.9976536485833295,0.6885262489318847,0.9187697812449187,0
52,-8.081018129351934,-5.8904283369790145,0.2631578947368421,1925159.2059818706,5599055.129571662,spring,8.291657494736842,"(0, np.int64(77), np.int64(86))",1.0,78.0,87.0,0.009444652111351126,0.5129571662284433,0.9205981870647519,0
53,3.1049583198317166,-9.505747410493706,0.2631578947368421,1925170.3919583198,5599051.514252589,spring,8.291657494736842,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.5801818952906018,0.1514252589084208,0.03919583198148757,0
54,9.999987904659704,0.015553348822600259,0.2631578947368421,1925177.2869879047,5599061.035553348,spring,8.291657494736842,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.6826427907704522,0.1035553348250687,0.7286987904692068,0
55,-0.3672218217836559,-9.99325513201809,0.2894736842105263,1925166.9197781782,5599051.026744868,spring,8.317973284210526,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
56,9.390672628669313,-3.4373343714513727,0.2894736842105263,1925176.6776726288,5599057.582665628,spring,8.317973284210526,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.5978920928937886,0.758266562782228,0.6677672628778965,0
57,6.170976683524612,7.868865659762885,0.2894736842105263,1925173.4579766835,5599068.888865659,spring,8.317973284210526,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7006781753690132,0.8888865659013391,0.34579766835086045,0
58,-5.576799294467998,8.300560802091702,0.2894736842105263,1925161.7102007056,5599069.320560802,spring,8.317973284210526,"(0, np.int64(76), np.int64(87))",1.0,77.0,88.0,0.8518897867173675,0.9320560801774264,0.17102007055655122,0
59,-9.617628195942268,-2.738836958385123,0.2894736842105263,1925157.669371804,5599058.2811630415,spring,8.317973284210526,"(0, np.int64(77), np.int64(86))",1.0,78.0,87.0,0.02534346258292408,0.8281163041479885,0.7669371803989634,0
60,3.511697493289929,9.363118108601494,0.3157894736842105,1925170.7986974933,5599070.383118108,spring,8.34428907368421,"(nan, nan, nan)",1.0,76.0,89.0,0.5,0.5,0.5,0
61,-7.819680285496114,6.23318540014842,0.3157894736842105,1925159.4673197146,5599067.2531854,spring,8.34428907368421,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.02937642569079903,0.725318539980799,0.9467319714603946,0
62,-8.344525690884009,-5.510797673130156,0.3157894736842105,1925158.9424743091,5599055.509202327,spring,8.34428907368421,"(0, np.int64(77), np.int64(86))",1.0,78.0,87.0,0.04124227305449811,0.5509202326647937,0.894247430912219,0
63,2.6624797885330964,-9.63904566726669,0.3157894736842105,1925169.9494797885,5599051.380954333,spring,8.34428907368421,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
64,9.990028694557097,-0.446460168353069,0.3157894736842105,1925177.2770286945,5599060.573539831,spring,8.34428907368421,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7187135599675756,0.05735398307442665,0.7277028694516048,0
65,-3.039647098812472,-9.526832921526488,0.3421052631578947,1925164.2473529011,5599051.493167078,spring,8.370604863157894,"(nan, nan, nan)",1.0,78.0,88.0,0.5,0.5,0.5,0
66,8.121253919237404,-5.834829455885675,0.3421052631578947,1925175.4082539193,5599055.185170543,spring,8.370604863157894,"(0, np.int64(77), np.int64(88))",1.0,78.0,89.0,0.6333124881001633,0.5185170543380082,0.5408253919333219,0
67,8.05885805216948,5.920709999230085,0.3421052631578947,1925175.3458580521,5599066.940709999,spring,8.370604863157894,"(0, np.int64(76), np.int64(88))",1.0,77.0,89.0,0.7367489445661366,0.6940709998831153,0.5345858052140102,0
68,-3.140605732485881,9.494029472941234,0.3421052631578947,1925164.1463942674,5599070.514029472,spring,8.370604863157894,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.32522999190088725,0.051402947213500735,0.414639426744543,0
69,-9.999859140108521,-0.053077094759143954,0.3421052631578947,1925157.28714086,5599060.966922904,spring,8.370604863157894,"(0, np.int64(76), np.int64(86))",1.0,77.0,87.0,0.04523781424453325,0.09669229043647647,0.7287140859989449,0
70,-2.6828295379989573,9.63340156279392,0.3684210526315789,1925164.6041704621,5599070.653401562,spring,8.396920652631579,"(0, np.int64(75), np.int64(87))",1.0,76.0,88.0,0.3419716292323022,0.0653401562012732,0.4604170462116599,0
