pnum,dx,dy,dz,x,y,site,elev,kij,k,i,j,rk,ri,rj,dum
10,-4.454922810019286,-8.952857798310541,0.05263157894736842,1925158.67907719,5599054.274142202,pk4,3.481131178947369,"(3, np.int64(77), np.int64(86))",4,78,87,0.1031421033261107,0.4274142201989889,0.8679077190114185,0
11,7.138026891622566,-7.003468575960992,0.05263157894736842,1925170.2720268916,5599056.223531424,pk4,3.481131178947369,"(3, np.int64(77), np.int64(88))",4,78,89,0.34275779131084755,0.6223531424067914,0.027202689158730208,0
12,8.866466041652796,4.624476179224823,0.05263157894736842,1925172.0004660417,5599067.851476179,pk4,3.481131178947369,"(3, np.int64(76), np.int64(88))",4,77,89,0.3857744972163692,0.7851476179435849,0.20004660417325795,0
13,-1.6582495177843979,9.861552034886182,0.05263157894736842,1925161.4757504824,5599073.088552034,pk4,3.481131178947369,"(3, np.int64(75), np.int64(87))",4,76,88,0.2146337643658972,0.3088552034460008,0.14757504824083298,0
14,-9.891320605471677,1.4702981601605276,0.05263157894736842,1925153.2426793945,5599064.69729816,pk4,3.481131178947369,"(3, np.int64(76), np.int64(86))",4,77,87,0.09819182096060011,0.46972981598228214,0.32426793945487586,0
15,-1.3867358137920252,-9.903381431750802,0.07894736842105263,1925161.7472641864,5599053.3236185685,pk4,3.507446968421053,"(3, np.int64(77), np.int64(87))",4,78,88,0.5414442003533837,0.33236185684800146,0.1747264186386019,0
16,8.99015051085292,-4.379177296275065,0.07894736842105263,1925172.1241505109,5599058.847822703,pk4,3.507446968421053,"(3, np.int64(77), np.int64(88))",4,78,89,0.3604679887948475,0.8847822703421115,0.2124150510877371,0
17,6.94295439347636,7.1969010198909436,0.07894736842105263,1925170.0769543936,5599070.42390102,pk4,3.507446968421053,"(3, np.int64(75), np.int64(88))",4,76,89,0.5844971348903996,0.042390101961791514,0.007695439364761114,0
18,-4.699168713344109,8.827106740236456,0.07894736842105263,1925158.4348312868,5599072.05410674,pk4,3.507446968421053,"(3, np.int64(75), np.int64(86))",4,76,87,0.1172458468974753,0.2054106740280986,0.8434831286780536,0
19,-9.847200377193138,-1.7414490321015175,0.07894736842105263,1925153.286799623,5599061.485550968,pk4,3.507446968421053,"(3, np.int64(76), np.int64(86))",4,77,87,0.11405320951433487,0.1485550967976451,0.3286799622932449,0
20,9.538473583969726,-3.002918861360018,0.10526315789473684,1925172.672473584,5599060.224081138,pk4,3.533762757894737,"(3, np.int64(76), np.int64(88))",4,77,89,0.4218452661662835,0.022408113814890385,0.2672473584068939,0
21,5.803495988845226,8.143674496654281,0.10526315789473684,1925168.937495989,5599071.3706744965,pk4,3.533762757894737,"(3, np.int64(75), np.int64(87))",4,76,88,0.2481170392417406,0.13706744965165854,0.8937495989026502,0
22,-5.951715809289702,8.035986493608052,0.10526315789473684,1925157.1822841908,5599071.262986493,pk4,3.533762757894737,"(3, np.int64(75), np.int64(86))",4,76,87,0.13313118932217388,0.12629864932969212,0.718228419078514,0
23,-9.481858650366341,-3.1771617104694205,0.10526315789473684,1925153.6521413496,5599060.04983829,pk4,3.533762757894737,"(3, np.int64(76), np.int64(86))",4,77,87,0.12991459806806963,0.004983828961849212,0.365214134962298,0
24,0.09160488684109562,-9.999580418432908,0.10526315789473684,1925163.225604887,5599053.227419581,pk4,3.533762757894737,"(3, np.int64(77), np.int64(87))",4,78,88,0.5605122321030873,0.32274195812642575,0.32256048868875953,0
25,9.968163506005439,0.7973182034428622,0.13157894736842105,1925173.102163506,5599064.024318203,pk4,3.5600785473684216,"(3, np.int64(76), np.int64(88))",4,77,89,0.43988065064124093,0.402431820333004,0.31021635059732944,0
26,2.3220372531187596,9.726671732670363,0.13157894736842105,1925165.4560372531,5599072.953671733,pk4,3.5600785473684216,"(3, np.int64(75), np.int64(87))",4,76,88,0.2648586766796626,0.2953671732917428,0.5456037253141404,0
27,-8.533065560434602,5.214095524760253,0.13157894736842105,1925154.6009344396,5599068.4410955245,pk4,3.5600785473684216,"(3, np.int64(76), np.int64(86))",4,77,87,0.14577598662180466,0.8441095524467528,0.46009344395715746,0
28,-7.595761797698515,-6.504183477779807,0.13157894736842105,1925155.5382382025,5599056.722816522,pk4,3.5600785473684216,"(3, np.int64(77), np.int64(86))",4,78,87,0.15083853445267117,0.6722816522233188,0.5538238202454522,0
29,3.838626599008917,-9.233901983093672,0.13157894736842105,1925166.972626599,5599053.993098017,pk4,3.5600785473684216,"(3, np.int64(77), np.int64(87))",4,78,88,0.5795802638527913,0.39930980168282987,0.6972626599017531,0
30,-8.561910912306672,5.166592835682325,0.15789473684210525,1925154.5720890877,5599068.393592835,pk4,3.5863943368421056,"(3, np.int64(76), np.int64(86))",4,77,87,0.16163737517553942,0.8393592835403979,0.4572089087683707,0
31,-7.559497759646603,-6.546296175846155,0.15789473684210525,1925155.5745022404,5599056.680703824,pk4,3.5863943368421056,"(3, np.int64(77), np.int64(86))",4,78,87,0.16673734482819125,0.6680703824386001,0.5574502240400762,0
32,3.889884358966392,-9.212426372778706,0.15789473684210525,1925167.023884359,5599054.014573627,pk4,3.5863943368421056,"(3, np.int64(77), np.int64(87))",4,78,88,0.5986482956024949,0.40145736271515486,0.702388435904868,0
33,9.963578505794427,0.8527035586130087,0.15789473684210525,1925173.097578506,5599064.079703558,pk4,3.5863943368421056,"(3, np.int64(76), np.int64(88))",4,77,89,0.45791603511619805,0.40797035582363605,0.3097578505985439,0
34,2.2679458071924556,9.739426154329534,0.15789473684210525,1925165.4019458073,5599072.966426155,pk4,3.5863943368421056,"(3, np.int64(75), np.int64(87))",4,76,88,0.2816003141175843,0.29664261545985937,0.5401945807272568,0
35,9.53335127792981,3.019141171193235,0.18421052631578946,1925172.667351278,5599066.246141171,pk4,3.6127101263157897,"(3, np.int64(76), np.int64(88))",4,77,89,0.47595141959115517,0.6246141171082854,0.26673512780107556,0
36,0.07459367374812695,9.999721785321668,0.18421052631578946,1925163.2085936738,5599073.226721785,pk4,3.6127101263157897,"(3, np.int64(75), np.int64(87))",4,76,88,0.298341951555506,0.3226721785031259,0.3208593673771247,0
37,-9.487249852207746,3.1610267701783363,0.18421052631578946,1925153.646750148,5599066.38802677,pk4,3.6127101263157897,"(3, np.int64(76), np.int64(86))",4,77,87,0.17749876372927417,0.6388026770204306,0.3646750147920102,0
38,-5.938036542174931,-8.046099802003152,0.18421052631578946,1925157.195963458,5599055.180900198,pk4,3.6127101263157897,"(3, np.int64(77), np.int64(86))",4,78,87,0.18263615520371132,0.5180900198407471,0.7195963457925245,0
39,5.817341442704739,-8.133789924690085,0.18421052631578946,1925168.9513414428,5599055.093210075,pk4,3.6127101263157897,"(3, np.int64(77), np.int64(87))",4,78,88,0.6177163273521985,0.5093210075050593,0.8951341442763805,0
40,8.09280747599217,5.874220557361227,0.21052631578947367,1925171.226807476,5599069.1012205575,pk4,3.6390259157894738,"(3, np.int64(76), np.int64(88))",4,77,89,0.4939868040661123,0.910122055746615,0.12268074760213495,0
41,-3.0859006969471388,9.511951266095783,0.21052631578947367,1925160.0480993032,5599072.738951266,pk4,3.6390259157894738,"(3, np.int64(75), np.int64(87))",4,76,88,0.31508358899342775,0.273895126581192,0.004809930315241217,0
42,-9.999998992612491,0.004488624418560528,0.21052631578947367,1925153.1340010075,5599063.231488625,pk4,3.6390259157894738,"(3, np.int64(76), np.int64(86))",4,77,87,0.19336015228300893,0.3231488624587655,0.3134001007536426,0
43,-3.0944385679520883,-9.509177143642379,0.21052631578947367,1925160.039561432,5599053.717822856,pk4,3.6390259157894738,"(3, np.int64(77), np.int64(87))",4,78,88,0.6367843591019021,0.3717822856269777,0.0039561432087793945,0
44,8.087530781519549,-5.881483304233193,0.21052631578947367,1925171.2215307816,5599057.345516696,pk4,3.6390259157894738,"(3, np.int64(77), np.int64(88))",4,78,89,0.4490189762148474,0.7345516695640981,0.12215307815931738,0
45,-9.987159375769005,-0.5066039903013696,0.23684210526315788,1925153.1468406243,5599062.720396009,pk4,3.6653417052631583,"(3, np.int64(76), np.int64(86))",4,77,87,0.20922154083674396,0.2720396009273827,0.31468406242784114,0
46,-2.6043929464864704,-9.654902246024633,0.23684210526315788,1925160.5296070536,5599053.572097754,pk4,3.6653417052631583,"(3, np.int64(77), np.int64(87))",4,78,88,0.6558523908516061,0.35720977541059257,0.05296070536132902,0
47,8.37755601477988,-5.460453755799555,0.23684210526315788,1925171.511556015,5599057.766546244,pk4,3.6653417052631583,"(3, np.int64(77), np.int64(88))",4,78,89,0.4667291736988476,0.7766546243801713,0.15115560148842633,0
48,7.782007306276553,6.280156230943491,0.23684210526315788,1925170.9160073064,5599069.5071562305,pk4,3.6653417052631583,"(3, np.int64(76), np.int64(88))",4,77,89,0.5120221885410697,0.9507156230509282,0.09160073064267635,0
49,-3.5680109988009563,9.341803761182065,0.23684210526315788,1925159.5659890012,5599072.568803761,pk4,3.6653417052631583,"(3, np.int64(75), np.int64(86))",4,76,87,0.21255790144566725,0.25688037611544134,0.9565989001188427,0
50,3.0753740923358186,9.515359908704959,0.2631578947368421,1925166.2093740925,5599072.742359908,pk4,3.6916574947368423,"(3, np.int64(75), np.int64(87))",4,76,88,0.34856686386927144,0.2742359908297658,0.6209374092519283,0
51,-8.099302187475311,5.865262489945154,0.2631578947368421,1925155.0346978125,5599069.09226249,pk4,3.6916574947368423,"(3, np.int64(76), np.int64(86))",4,77,87,0.22508292939047872,0.9092262489721179,0.5034697812516242,0
52,-8.081018129351934,-5.8904283369790145,0.2631578947368421,1925155.0529818707,5599057.336571663,pk4,3.6916574947368423,"(3, np.int64(77), np.int64(86))",4,78,87,0.2303325863302718,0.7336571662686765,0.5052981870714575,0
53,3.1049583198317166,-9.505747410493706,0.2631578947368421,1925166.2389583199,5599053.7212525895,pk4,3.6916574947368423,"(3, np.int64(77), np.int64(87))",4,78,88,0.6749204226013097,0.37212525894865395,0.6238958319881931,0
54,9.999987904659704,0.015553348822600259,0.2631578947368421,1925173.1339879048,5599063.242553349,pk4,3.6916574947368423,"(3, np.int64(76), np.int64(88))",4,77,89,0.5300575730160269,0.32425533486530184,0.3133987904759124,0
55,-0.3672218217836559,-9.99325513201809,0.2894736842105263,1925162.7667781783,5599053.233744868,pk4,3.717973284210527,"(3, np.int64(77), np.int64(87))",4,78,88,0.6939884543510136,0.3233744868077338,0.2766778178280219,0
56,9.390672628669313,-3.4373343714513727,0.2894736842105263,1925172.5246726288,5599059.789665628,pk4,3.717973284210527,"(3, np.int64(77), np.int64(88))",4,78,89,0.5021495686668478,0.9789665628224611,0.252467262884602,0
57,6.170976683524612,7.868865659762885,0.2894736842105263,1925169.3049766836,5599071.095865659,pk4,3.717973284210527,"(3, np.int64(75), np.int64(87))",4,76,88,0.3653085013071934,0.10958656594157219,0.930497668357566,0
58,-5.576799294467998,8.300560802091702,0.2894736842105263,1925157.5572007056,5599071.527560802,pk4,3.717973284210527,"(3, np.int64(75), np.int64(86))",4,76,87,0.24432858629506465,0.15275608021765946,0.7557200705632567,0
59,-9.617628195942268,-2.738836958385123,0.2894736842105263,1925153.516371804,5599060.488163042,pk4,3.717973284210527,"(3, np.int64(76), np.int64(86))",4,77,87,0.24094431794421375,0.04881630418822169,0.35163718040566894,0
60,3.511697493289929,9.363118108601494,0.3157894736842105,1925166.6456974933,5599072.590118108,pk4,3.744289073684211,"(3, np.int64(75), np.int64(87))",4,76,88,0.3820501387451151,0.2590118108317256,0.6645697493338958,0
61,-7.819680285496114,6.23318540014842,0.3157894736842105,1925155.3143197147,5599069.4601854,pk4,3.744289073684211,"(3, np.int64(76), np.int64(86))",4,77,87,0.25680570649794854,0.9460185400210321,0.5314319714671001,0
62,-8.344525690884009,-5.510797673130156,0.3157894736842105,1925154.7894743092,5599057.716202327,pk4,3.744289073684211,"(3, np.int64(77), np.int64(86))",4,78,87,0.2621302070813122,0.7716202327050269,0.4789474309189245,0
63,2.6624797885330964,-9.63904566726669,0.3157894736842105,1925165.7964797886,5599053.587954333,pk4,3.744289073684211,"(3, np.int64(77), np.int64(87))",4,78,88,0.7130564861007173,0.3587954333052039,0.5796479788608849,0
64,9.990028694557097,-0.446460168353069,0.3157894736842105,1925173.1240286946,5599062.780539831,pk4,3.744289073684211,"(3, np.int64(76), np.int64(88))",4,77,89,0.5661283419659414,0.2780539831146598,0.3124028694583103,0
65,-3.039647098812472,-9.526832921526488,0.3421052631578947,1925160.0943529012,5599053.7001670785,pk4,3.770604863157895,"(3, np.int64(77), np.int64(87))",4,78,88,0.7321245178504209,0.3700167078524828,0.009435290121473372,0
66,8.121253919237404,-5.834829455885675,0.3421052631578947,1925171.2552539194,5599057.392170544,pk4,3.770604863157895,"(3, np.int64(77), np.int64(88))",4,78,89,0.5375699636348475,0.7392170543782413,0.1255253919400275,0
67,8.05885805216948,5.920709999230085,0.3421052631578947,1925171.1928580522,5599069.147709999,pk4,3.770604863157895,"(3, np.int64(76), np.int64(88))",4,77,89,0.5841637264408985,0.9147709999233484,0.1192858052207157,0
68,-3.140605732485881,9.494029472941234,0.3421052631578947,1925159.9933942675,5599072.721029473,pk4,3.770604863157895,"(3, np.int64(75), np.int64(86))",4,76,87,0.2760992711444618,0.27210294725373385,0.9993394267512485,0
69,-9.999859140108521,-0.053077094759143954,0.3421052631578947,1925153.13414086,5599063.173922905,pk4,3.770604863157895,"(3, np.int64(76), np.int64(86))",4,77,87,0.2726670950516833,0.3173922904767096,0.31341408600565046,0
70,-2.6828295379989573,9.63340156279392,0.3684210526315789,1925160.4511704622,5599072.860401562,pk4,3.796920652631579,"(3, np.int64(75), np.int64(87))",4,76,88,0.4155334136209585,0.28604015624150636,0.04511704621836543,0
71,-9.990949250635838,0.42536228231847595,0.3684210526315789,1925153.1430507496,5599063.652362282,pk4,3.796920652631579,"(3, np.int64(76), np.int64(86))",4,77,87,0.28852848360541805,0.3652362282387912,0.31430507495533677,0
72,-3.491916678769286,-9.370513214788872,0.3684210526315789,1925159.6420833212,5599053.856486785,pk4,3.796920652631579,"(3, np.int64(77), np.int64(86))",4,78,87,0.29392782783235233,0.385648678522557,0.9642083321232349,0
73,7.8328260572737705,-6.2166579410880445,0.3684210526315789,1925170.9668260573,5599057.010342059,pk4,3.796920652631579,"(3, np.int64(77), np.int64(88))",4,78,89,0.5552801611188475,0.7010342058725655,0.09668260572943836,0
74,8.332869410130307,5.5284073107645195,0.3684210526315789,1925171.4668694101,5599068.755407311,pk4,3.796920652631579,"(3, np.int64(76), np.int64(88))",4,77,89,0.6021991109158557,0.8755407311022282,0.14668694101274013,0
75,1.532032163528477,-9.881947047516205,0.39473684210526316,1925164.6660321637,5599053.345052953,pk4,3.8232364421052636,"(3, np.int64(77), np.int64(87))",4,78,88,0.7702605813498284,0.3345052952878177,0.46660321636591107,0
76,9.871714107683259,-1.5966404028983237,0.39473684210526316,1925173.0057141078,5599061.6303595975,pk4,3.8232364421052636,"(3, np.int64(76), np.int64(88))",4,77,89,0.6202344953908131,0.1630359597504139,0.3005714107770473,0
77,4.569022682241617,8.895169010713715,0.39473684210526316,1925167.7030226823,5599072.12216901,pk4,3.8232364421052636,"(3, np.int64(75), np.int64(87))",4,76,88,0.43227505105888053,0.21221690103411675,0.7703022682340815,0
78,-7.047902794688729,7.094157187194179,0.39473684210526316,1925156.0860972053,5599070.321157187,pk4,3.8232364421052636,"(3, np.int64(75), np.int64(86))",4,76,87,0.3078699559938592,0.03211571872234344,0.608609720529057,0
79,-8.924866158764624,-4.510738747493362,0.39473684210526316,1925154.2091338413,5599058.716261253,pk4,3.8232364421052636,"(3, np.int64(77), np.int64(86))",4,78,87,0.30982663820787265,0.8716261252760887,0.42091338413301854,0
80,9.994848462775083,0.32094268360962463,0.42105263157894735,1925173.1288484628,5599063.547942683,pk4,3.8495522315789477,"(3, np.int64(76), np.int64(88))",4,77,89,0.6382698798657702,0.35479426831007005,0.3128848462831229,0
81,2.783343400595633,9.604842503360517,0.42105263157894735,1925165.9173434007,5599072.8318425035,pk4,3.8495522315789477,"(3, np.int64(75), np.int64(87))",4,76,88,0.4490166884968022,0.28318425035104156,0.5917343400651589,0
82,-8.27464763884427,5.615176440056801,0.42105263157894735,1925154.8593523612,5599068.84217644,pk4,3.8495522315789477,"(3, np.int64(76), np.int64(86))",4,77,87,0.32025126071288784,0.8842176440171897,0.48593523611780254,0
83,-7.897356886330455,-6.134472610577778,0.42105263157894735,1925155.2366431137,5599057.0925273895,pk4,3.8495522315789477,"(3, np.int64(77), np.int64(86))",4,78,87,0.3257254485833927,0.7092527389526367,0.5236643113661558,0
84,3.393812661804003,-9.406489016449168,0.42105263157894735,1925166.5278126618,5599053.8205109835,pk4,3.8495522315789477,"(3, np.int64(77), np.int64(87))",4,78,88,0.7893286130995321,0.3820510983467102,0.6527812661835923,0
85,7.589446045518008,6.511551944212,0.4473684210526315,1925170.7234460455,5599069.7385519445,pk4,3.8758680210526317,"(3, np.int64(76), np.int64(88))",4,77,89,0.6563052643407273,0.9738551944494247,0.0723446045536548,0
86,-3.847586101780392,9.230172327177124,0.4473684210526315,1925159.2864138982,5599072.457172327,pk4,3.8758680210526317,"(3, np.int64(75), np.int64(86))",4,76,87,0.33964064084325635,0.24571723267436027,0.9286413898225874,0
87,-9.967385031060003,-0.8069917239978203,0.4473684210526315,1925153.166614969,5599062.420008276,pk4,3.8758680210526317,"(3, np.int64(76), np.int64(86))",4,77,87,0.3361126492666226,0.24200082756578922,0.316661496902816,0
88,-2.312596626371618,-9.728920641247651,0.4473684210526315,1925160.8214033737,5599053.498079359,pk4,3.8758680210526317,"(3, np.int64(77), np.int64(87))",4,78,88,0.8083966448492357,0.349807935860008,0.08214033737313002,0
89,8.538121713694002,-5.205811906143651,0.4473684210526315,1925171.6721217139,5599058.021188093,pk4,3.8758680210526317,"(3, np.int64(77), np.int64(88))",4,78,89,0.6084107535708476,0.8021188093349337,0.16721217138692737,0
90,7.666799260448328,6.420295094463258,0.47368421052631576,1925170.8007992606,5599069.647295094,pk4,3.9021838105263162,"(3, np.int64(76), np.int64(88))",4,77,89,0.6743406488156848,0.9647295094095171,0.08007992606144398,0
91,-3.7368922221872762,9.275539688867502,0.47368421052631576,1925159.397107778,5599072.502539689,pk4,3.9021838105263162,"(3, np.int64(75), np.int64(86))",4,76,87,0.35552598326795515,0.2502539688721299,0.939710777788423,0
92,-9.97632566605519,-0.6876963027445153,0.47368421052631576,1925153.157674334,5599062.539303698,pk4,3.9021838105263162,"(3, np.int64(76), np.int64(86))",4,77,87,0.35197403782035763,0.2539303697645664,0.3157674334011972,0
93,-2.4288161222727602,-9.700559377901252,0.47368421052631576,1925160.7051838778,5599053.526440622,pk4,3.9021838105263162,"(3, np.int64(77), np.int64(87))",4,78,88,0.8274646765989396,0.35264406222850087,0.07051838778425008,0
94,8.475234750066903,-5.307579102684991,0.47368421052631576,1925171.60923475,5599057.919420897,pk4,3.9021838105263162,"(3, np.int64(77), np.int64(88))",4,78,89,0.6261209510548478,0.791942089702934,0.16092347500380128,0
95,0.14650427070028788,9.998926767341912,0.5,1925163.2805042707,5599073.225926767,pk4,3.9284996000000003,"(3, np.int64(75), np.int64(87))",4,76,88,0.4992416008105676,0.3225926767103374,0.3280504270689562,0
96,-9.464272148643664,3.229172137933787,0.5,1925153.6697278514,5599066.4561721375,pk4,3.9284996000000003,"(3, np.int64(76), np.int64(86))",4,77,87,0.3678354263740924,0.6456172137521208,0.3669727851403877,0
97,-5.995746137341071,-8.003188630574668,0.5,1925157.1382538627,5599055.223811369,pk4,3.9284996000000003,"(3, np.int64(77), np.int64(86))",4,78,87,0.3734218797099532,0.5223811369389295,0.7138253862736746,0
98,5.758697247850985,-8.175414730005658,0.5,1925168.892697248,5599055.05158527,pk4,3.9284996000000003,"(3, np.int64(77), np.int64(87))",4,78,88,0.8465327083486432,0.5051585270091892,0.8892697247909382,0
99,9.554816767433458,2.950504455304625,0.5,1925172.6888167674,5599066.177504456,pk4,3.9284996000000003,"(3, np.int64(76), np.int64(88))",4,77,89,0.6923760332906419,0.6177504455670715,0.2688816767418757,0
